"","mindex","n","predictors","rsquare","adjr","predrsq","cp","aic","sbic","sbc","msep","fpe","apc","hsp"
"2286",2740,5,"WEIGHT HEIGHT CHEST KNEE BICEPS",0.525306823010061,0.515376003407761,0.484451850157079,191.341560329791,1514.42890684234,813.720166015456,1538.93771431615,28.1059502621677,28.087143376516,0.498527144035459,0.115192174616599
"1755",2741,5,"AGE HEIGHT NECK HIP FOREARM",0.525269701801993,0.515338105605382,0.483675265665624,191.374744020049,1514.44806519732,813.738706284161,1538.95687267113,28.1081481594162,28.0893398030581,0.498566129069873,0.115201182693583
"2188",2742,5,"WEIGHT HEIGHT ADIPOSITY NECK HIP",0.525247130548263,0.515315062149691,0.482465708224337,191.394921097561,1514.4597135495,813.749978857197,1538.96852102331,28.109484573263,28.0906753226536,0.498589833608309,0.11520665998276
"2289",2743,5,"WEIGHT HEIGHT CHEST ANKLE BICEPS",0.525179548099633,0.515246065842303,0.47569139956111,191.455334946112,1514.49458752831,813.783727880346,1539.00339500212,28.1134860399617,28.0946741118008,0.498660809317959,0.115223059985122
"2166",2744,5,"AGE HIP KNEE FOREARM WRIST",0.525046693620432,0.515110431980692,0.490067310490115,191.574097295632,1514.5631287937,813.850058547492,1539.07193626752,28.1213521765853,28.1025349848582,0.498800334314943,0.115255299328572
"2380",2745,5,"WEIGHT ADIPOSITY NECK KNEE WRIST",0.525008670122486,0.515071613012078,0.484938446252782,191.608087568149,1514.58274205672,813.869039336629,1539.09154953054,28.1236034972149,28.1047847990334,0.498840266942494,0.115264526361164
"2381",2746,5,"WEIGHT ADIPOSITY NECK ANKLE BICEPS",0.524946128295348,0.515007762778514,0.478791531062799,191.663995463607,1514.61499893807,813.900256113667,1539.12380641188,28.1273065154339,28.1084853394057,0.498905948945053,0.115279703173096
"1833",2747,5,"AGE HEIGHT HIP BICEPS FOREARM",0.524936322255895,0.514997751591792,0.484749864482403,191.672761357628,1514.62005616424,813.905150282852,1539.12886363805,28.1278871179588,28.1090655534248,0.498916247337951,0.115282082771252
"2169",2748,5,"AGE HIP ANKLE FOREARM WRIST",0.524844400427605,0.514903906712701,0.489595379458867,191.754932861108,1514.66745753472,813.951023456622,1539.17626500853,28.1333296868837,28.1145044804955,0.499012784488164,0.115304389127882
"1689",2749,5,"AGE WEIGHT ANKLE FOREARM WRIST",0.524794953171957,0.514853424995638,0.485397444727425,191.799135151414,1514.69295223021,813.975696317426,1539.20175970403,28.1362573929794,28.1174302275386,0.499064714451208,0.115316388324801
"2799",2750,5,"HEIGHT ADIPOSITY ANKLE FOREARM WRIST",0.524790174439829,0.514848546290035,0.467973395546726,191.80340699425,1514.69541597401,813.978080644932,1539.20422344782,28.1365403353388,28.1177129805693,0.499069733119677,0.115317547963431
"2287",2751,5,"WEIGHT HEIGHT CHEST KNEE FOREARM",0.524774123690327,0.514832159750794,0.474344174448727,191.817755209936,1514.70369098645,813.986088925584,1539.21249846026,28.1374906788218,28.118662688137,0.499086589764552,0.115321442944082
"2457",2752,5,"WEIGHT ADIPOSITY THIGH ANKLE WRIST",0.52474374143439,0.514801141882808,0.478681389327344,191.844914761654,1514.71935388517,814.00124697633,1539.22816135898,28.1392895716975,28.120460377297,0.499118497489406,0.115328815702531
"2373",2753,5,"WEIGHT ADIPOSITY NECK THIGH ANKLE",0.524696431037155,0.514752841728309,0.480728817036543,191.887206854222,1514.74374171852,814.024848792247,1539.25254919233,28.1420907572548,28.1232596884621,0.499168183304075,0.115340296355305
"2468",2754,5,"WEIGHT ADIPOSITY ANKLE BICEPS WRIST",0.524622143357856,0.51467699991346,0.476907063573809,191.953614696751,1514.78203105704,814.061904200466,1539.29083853085,28.1464892317236,28.1276552197247,0.499246200908695,0.115358323493129
"1740",2755,5,"AGE HEIGHT NECK CHEST ANKLE",0.524558654864106,0.514612183208544,0.499855569727588,192.010368844075,1514.81474954014,814.093568409338,1539.32355701395,28.1502483008108,28.1314117734591,0.499312877109244,0.11537373002942
"3090",2756,5,"ADIPOSITY NECK KNEE FOREARM WRIST",0.524540430020017,0.514593577091565,0.476965724211872,192.026660543962,1514.82414081683,814.102657096414,1539.33294829065,28.1513273695364,28.1324901201339,0.499332017008267,0.115378152590191
"2710",2757,5,"HEIGHT ADIPOSITY NECK KNEE WRIST",0.524527834678269,0.514580718248944,0.485116287234707,192.037919873628,1514.83063099613,814.10893816591,1539.33943846994,28.1520731229322,28.1332353745144,0.499345244752111,0.115381209058824
"2701",2758,5,"HEIGHT ADIPOSITY NECK HIP WRIST",0.52431749154391,0.514365974630603,0.483360615504496,192.225951507882,1514.93899206542,814.213808585157,1539.44779953923,28.1645272595384,28.1456811775286,0.499566149048027,0.115432252309995
"2368",2759,5,"WEIGHT ADIPOSITY NECK HIP ANKLE",0.524306541543643,0.514354795550832,0.478488130767254,192.235740020597,1514.94463179179,814.219266673399,1539.45343926561,28.1651755944583,28.14632907862,0.499577648839103,0.115434909509222
"3192",2760,5,"ADIPOSITY HIP THIGH ANKLE WRIST",0.524249425533904,0.514296484645492,0.477038960760928,192.286797625525,1514.97404691642,814.247734484272,1539.48285439024,28.1685573572615,28.1497085785421,0.499637632598285,0.115448769656547
"3200",2761,5,"ADIPOSITY HIP KNEE BICEPS WRIST",0.524242584422209,0.514289500414305,0.482309537590318,192.292913087368,1514.97756989759,814.251144014216,1539.48637737141,28.1689624103661,28.1501133606084,0.49964481719676,0.115450429765795
"2928",2762,5,"HEIGHT CHEST THIGH BICEPS FOREARM",0.524207553075533,0.514253736194268,0.496997926607324,192.324228591845,1514.99560926742,814.268602480085,1539.50441674123,28.1710365697073,28.1521861320415,0.499681607439503,0.11545893070324
"1690",2763,5,"AGE WEIGHT BICEPS FOREARM WRIST",0.524206297131932,0.514252453975697,0.486934792740593,192.325351315096,1514.99625599012,814.269228377675,1539.50506346393,28.1711109324538,28.1522604450287,0.499682926443033,0.115459235478791
"2290",2764,5,"WEIGHT HEIGHT CHEST ANKLE FOREARM",0.524202658395502,0.514248739115073,0.46507721219202,192.328604083767,1514.99812967405,814.271041727393,1539.50693714787,28.1713263771875,28.1524757455992,0.499686747877527,0.115460118478553
"2382",2765,5,"WEIGHT ADIPOSITY NECK ANKLE FOREARM",0.524104095414398,0.514148114146917,0.467668325627874,192.416712300232,1515.0488769722,814.320155065351,1539.55768444602,28.1771621599181,28.1583076233596,0.499790259627557,0.11548403642109
"3203",2766,5,"ADIPOSITY HIP ANKLE BICEPS WRIST",0.523881667731206,0.513921033164914,0.477558144173543,192.615546652022,1515.16336009917,814.43095310133,1539.67216757298,28.1903318065525,28.1714684576238,0.500023855227896,0.11553801218852
"2283",2767,5,"WEIGHT HEIGHT CHEST THIGH FOREARM",0.52383621659201,0.513874631165065,0.472281347657628,192.65617670162,1515.18674713737,814.453587511657,1539.69555461119,28.1930229079197,28.1741577582607,0.500071588432659,0.115549041661486
"3220",2768,5,"ADIPOSITY ANKLE BICEPS FOREARM WRIST",0.523805555827352,0.513843328961815,0.474461274259874,192.683585220105,1515.20252247721,814.46885521256,1539.71132995102,28.1948382909255,28.1759719265166,0.500103788649936,0.115556482004697
"2465",2769,5,"WEIGHT ADIPOSITY KNEE BICEPS WRIST",0.523718390387029,0.513754339976716,0.481798931925115,192.761504854822,1515.2473646186,814.512254515035,1539.75617209242,28.1999992404589,28.1811294226394,0.500195330597723,0.115577634144877
"3213",2770,5,"ADIPOSITY THIGH ANKLE BICEPS WRIST",0.523707722091589,0.513743448495178,0.480746937762812,192.771041543682,1515.25285234489,814.517565683556,1539.76165981871,28.2006308960115,28.1817606555244,0.500206534539796,0.115580222983754
"3069",2771,5,"ADIPOSITY NECK HIP ANKLE BICEPS",0.523641118737708,0.513675451765694,0.479467704479932,192.830580151943,1515.28711005102,814.550721283693,1539.79591752484,28.2045743918152,28.1857015125674,0.500276481995127,0.115596385392531
"2376",2772,5,"WEIGHT ADIPOSITY NECK THIGH WRIST",0.523594501558994,0.513627859332195,0.483269576801313,192.872252557009,1515.31108493723,814.573924949169,1539.81989241105,28.2073345328279,28.1884598066525,0.500325439785324,0.115607697824331
"2447",2773,5,"WEIGHT ADIPOSITY HIP ANKLE WRIST",0.523535126723725,0.513567242345561,0.47688656207713,192.925329389506,1515.34161759958,814.603475532068,1539.85042507339,28.2108500376799,28.1919729591308,0.50038779578387,0.115622106113145
"3091",2774,5,"ADIPOSITY NECK ANKLE BICEPS FOREARM",0.523530677788619,0.513562700336498,0.474862306522486,192.929306417524,1515.34390524779,814.605689602442,1539.8527127216,28.2111134531973,28.1922361983857,0.500392468096472,0.115623185721057
"3061",2775,5,"ADIPOSITY NECK HIP THIGH ANKLE",0.523518499218095,0.513550266984164,0.479580851117539,192.94019318369,1515.35016737529,814.611750323508,1539.8589748491,28.2118345301244,28.1929567928096,0.500405258143339,0.115626141053238
"2469",2776,5,"WEIGHT ADIPOSITY ANKLE FOREARM WRIST",0.523512996613414,0.51354464926223,0.465889782625661,192.945112116528,1515.35299671989,814.614488670377,1539.8618041937,28.2121603320128,28.1932823766901,0.500411037029427,0.115627476351553
"1995",2777,5,"AGE NECK CHEST KNEE BICEPS",0.523483074951038,0.513514101623654,0.498816873345714,192.971859930728,1515.36838135172,814.629378515057,1539.87718882553,28.2139319537577,28.1950528129676,0.500442461034684,0.115634737339333
"1686",2778,5,"AGE WEIGHT KNEE FOREARM WRIST",0.523465252715173,0.513495906537666,0.484445838118623,192.987791727818,1515.37754443891,814.638246919296,1539.88635191273,28.2149871845869,28.1961073376971,0.500461178110844,0.115639062200539
"3214",2779,5,"ADIPOSITY THIGH ANKLE FOREARM WRIST",0.523420069740259,0.513449778312231,0.472808238101119,193.028182057834,1515.40077318383,814.660728673756,1539.90958065765,28.2176624083044,28.1987807713087,0.500508629687008,0.115650026598993
"1794",2780,5,"AGE HEIGHT CHEST ANKLE BICEPS",0.523379736160533,0.513408600933766,0.497786691868468,193.064237377321,1515.42150697533,814.68079575733,1539.93031444914,28.2200505057969,28.2011672708237,0.500550988383708,0.115659814211252
"3079",2781,5,"ADIPOSITY NECK THIGH ANKLE BICEPS",0.523342100519811,0.513370177936544,0.482036112883798,193.097880933374,1515.44085228782,814.699519051642,1539.94965976164,28.2222788619173,28.2033941358562,0.500590513680031,0.115668947123854
"2715",2782,5,"HEIGHT ADIPOSITY NECK BICEPS WRIST",0.523319872091286,0.513347484478133,0.482786299694878,193.117751549808,1515.45227733294,814.710576761553,1539.96108480676,28.2235949775406,28.2047093708107,0.500613858180281,0.115674341220808
"2444",2783,5,"WEIGHT ADIPOSITY HIP KNEE WRIST",0.523315390381944,0.513342909009182,0.481970371659166,193.121757875636,1515.45458079299,814.712806163046,1539.9633882668,28.2238603335768,28.2049745492859,0.500618564912686,0.115675428781932
"3070",2784,5,"ADIPOSITY NECK HIP ANKLE FOREARM",0.523255638672241,0.51328190726371,0.46945214695494,193.175171606772,1515.48528925548,814.742527373052,1539.99409672929,28.2273981526617,28.2085100010656,0.500681316708233,0.11568992852558
"3204",2785,5,"ADIPOSITY HIP ANKLE FOREARM WRIST",0.523193120989209,0.51321808167936,0.46834197722298,193.231057919135,1515.5174151271,814.773620533823,1540.02622260091,28.2310997413404,28.2122091128541,0.500746973354429,0.115705099478544
"1797",2786,5,"AGE HEIGHT CHEST BICEPS FOREARM",0.523116887465405,0.513140253311961,0.49880118985318,193.299205206707,1515.55658343868,814.811529902355,1540.06539091249,28.2356134266685,28.2167197778835,0.500827034502859,0.115723598807819
"1827",2787,5,"AGE HEIGHT HIP KNEE BICEPS",0.523111591242803,0.513134846289724,0.483901463610246,193.303939648809,1515.55930437238,814.814163386361,1540.06811184619,28.2359270089491,28.2170331503329,0.500832596644588,0.115724884024098
"3080",2788,5,"ADIPOSITY NECK THIGH ANKLE FOREARM",0.523102205733782,0.513125264431142,0.472602773462644,193.312329618868,1515.56412610225,814.818830149789,1540.07293357606,28.2364827124277,28.2175884819667,0.500842453392555,0.115727161573569
"2774",2789,5,"HEIGHT ADIPOSITY HIP KNEE WRIST",0.523067886652877,0.513090227377832,0.481846070316295,193.343008408972,1515.58175644652,814.835893890886,1540.09056392033,28.2385146994621,28.2196191093123,0.50087849560723,0.115735489667908
"3201",2790,5,"ADIPOSITY HIP KNEE FOREARM WRIST",0.523036118809286,0.513057794935003,0.472901548944525,193.371406576401,1515.59807504253,814.851688070857,1540.10688251634,28.2403956311359,28.2214987823747,0.500911858488993,0.115743198662188
"3219",2791,5,"ADIPOSITY KNEE BICEPS FOREARM WRIST",0.522938385905551,0.512958017409852,0.475821807635747,193.458772763396,1515.64827194317,814.900272021109,1540.15707941698,28.2461822660918,28.2272815452473,0.501014498484128,0.115766915172681
"2795",2792,5,"HEIGHT ADIPOSITY KNEE BICEPS WRIST",0.522893895811338,0.51291259656053,0.482104525150231,193.498543707898,1515.67111923276,814.922385261939,1540.17992670658,28.2488164652666,28.2299139817675,0.501061222390603,0.115777711432138
"2466",2793,5,"WEIGHT ADIPOSITY KNEE FOREARM WRIST",0.52284133134124,0.512858932415325,0.471008987314449,193.545532563733,1515.69811026409,814.94850918577,1540.2069177379,28.2519287374747,28.233024171422,0.501116426080957,0.115790467072858
"2716",2794,5,"HEIGHT ADIPOSITY NECK FOREARM WRIST",0.522542788488818,0.512554143896534,0.471906825790036,193.812408402618,1515.85135096068,815.096828414895,1540.36015843449,28.2696050618207,28.2506886677883,0.501429958532664,0.115862913448862
"3064",2795,5,"ADIPOSITY NECK HIP THIGH WRIST",0.522512521204668,0.512523243405602,0.47986592619178,193.839465177827,1515.86688167087,815.111860484882,1540.37568914469,28.2713971473702,28.2524795541771,0.50146174551309,0.115870258307499
"1830",2796,5,"AGE HEIGHT HIP ANKLE BICEPS",0.522487233790575,0.51249742696611,0.4831085676996,193.862070307357,1515.87985636169,815.124418621069,1540.3886638355,28.2728943814515,28.2539757863955,0.501488302588141,0.11587639471805
"3084",2797,5,"ADIPOSITY NECK THIGH FOREARM WRIST",0.522326912872699,0.512333752054137,0.475200184481627,194.005385677669,1515.96209925738,815.204021521865,1540.47090673119,28.2823867692974,28.2634618224813,0.501656673091851,0.115915299248517
"1996",2798,5,"AGE NECK CHEST KNEE FOREARM",0.522284298825917,0.512290246500099,0.500080432430947,194.043479570694,1515.98395515855,815.225175973233,1540.49276263236,28.2849098902045,28.265983255061,0.501701426756046,0.115925640253941
"2789",2799,5,"HEIGHT ADIPOSITY THIGH BICEPS WRIST",0.522241122586027,0.512246166991592,0.482259959147933,194.082076023923,1516.00609740915,815.246607636968,1540.51490488296,28.2874662978162,28.2685379520717,0.501746770840616,0.11593611768485
"1826",2800,5,"AGE HEIGHT HIP KNEE ANKLE",0.522234812359386,0.512239724751841,0.481156308863751,194.08771691271,1516.00933334131,815.249739726401,1540.51814081512,28.2878399179243,28.2689113221748,0.501753397898721,0.115937648966032
"1605",2801,5,"AGE WEIGHT NECK BICEPS WRIST",0.522180834905122,0.512184618062133,0.487143271346976,194.135968874766,1516.03701164364,815.276529864412,1540.54581911745,28.2910358510414,28.2721051167572,0.501810085518052,0.115950747490802
"3083",2802,5,"ADIPOSITY NECK THIGH BICEPS WRIST",0.522129081986195,0.512131782446157,0.483398650619659,194.182232262221,1516.06354632339,815.302213155786,1540.57235379721,28.2941000723865,28.2751672877016,0.501864436909896,0.115963306195167
"2223",2803,5,"WEIGHT HEIGHT ADIPOSITY KNEE FOREARM",0.522104752920048,0.512106944403731,0.469005407090432,194.203980697612,1516.07601929309,815.314285945881,1540.5848267669,28.2955405639634,28.2766068153843,0.501889987519113,0.11596921004669
"2385",2804,5,"WEIGHT ADIPOSITY NECK BICEPS WRIST",0.522101345713635,0.512103465916849,0.480426187570052,194.207026495099,1516.07776604115,815.315976653072,1540.58657351496,28.2957423001134,28.2768084165441,0.501893565798651,0.115970036861852
"2371",2805,5,"WEIGHT ADIPOSITY NECK HIP WRIST",0.522047905424406,0.512048907629938,0.481004436092096,194.254798270248,1516.10516126136,815.342492996727,1540.61396873517,28.2989064284048,28.2799704275828,0.501949689282318,0.115983005034614
"2222",2806,5,"WEIGHT HEIGHT ADIPOSITY KNEE BICEPS",0.52200016336164,0.512000166779248,0.47835063897477,194.297476240755,1516.12963279597,815.366179519859,1540.63844026978,28.3017331723029,28.2827952799865,0.501999828436102,0.115994590438192
"3128",2807,5,"ADIPOSITY CHEST HIP BICEPS FOREARM",0.521946111827773,0.511944984460153,0.472229621604583,194.34579442465,1516.15733547725,815.392993617924,1540.66614295106,28.3049334915746,28.2859934577885,0.502056593854515,0.116007706939606
"3094",2808,5,"ADIPOSITY NECK BICEPS FOREARM WRIST",0.521915914955888,0.511914155854546,0.475038388102888,194.372788256358,1516.17281071999,815.407972517663,1540.6816181938,28.3067214081077,28.2877801779507,0.502088306887331,0.116015034711539
"1795",2809,5,"AGE HEIGHT CHEST ANKLE FOREARM",0.521849889560534,0.511846749174771,0.497371749414274,194.431810211262,1516.20664390011,815.44072064501,1540.71545137392,28.3106306837573,28.2916868377378,0.502157647365297,0.116031056869091
"1688",2810,5,"AGE WEIGHT ANKLE BICEPS WRIST",0.521771565357166,0.511766786389743,0.485774776345977,194.501826416003,1516.24677326095,815.479563192096,1540.75558073477,28.3152681554356,28.2963212062868,0.50223990416465,0.116050063536447
"3144",2811,5,"ADIPOSITY CHEST KNEE BICEPS FOREARM",0.521717037932999,0.511711118224484,0.473400431711417,194.550570011599,1516.2747064753,815.50660078573,1540.78351394911,28.3184966515376,28.2995475420649,0.502297169367436,0.116063295520538
"3138",2812,5,"ADIPOSITY CHEST THIGH BICEPS FOREARM",0.521706250347832,0.51170010495762,0.474341161344335,194.560213336896,1516.2802323434,815.511949488375,1540.78903981721,28.3191353700759,28.3001858332095,0.502308498588678,0.116065913307046
"1754",2813,5,"AGE HEIGHT NECK HIP BICEPS",0.521682059222504,0.511675407741804,0.482000784819328,194.581838463115,1516.29262363187,815.523943510516,1540.80143110568,28.3205676943608,28.3016171990653,0.502333904331178,0.116071783684941
"2461",2814,5,"WEIGHT ADIPOSITY KNEE ANKLE BICEPS",0.521676224464774,0.511669450918012,0.472892595906316,194.587054316891,1516.29561224426,815.526836310107,1540.80441971807,28.3209131625885,28.3019624361255,0.502340032047455,0.116073199585704
"2386",2815,5,"WEIGHT ADIPOSITY NECK FOREARM WRIST",0.521647724782762,0.511640355008342,0.469780166663045,194.612530982915,1516.31020949918,815.540965601342,1540.819016973,28.3226005907715,28.3036487351786,0.502369962675844,0.116080115506357
"2770",2816,5,"HEIGHT ADIPOSITY HIP THIGH WRIST",0.52162517013112,0.511617328502064,0.478378034333263,194.632693219354,1516.32176115195,815.55214694381,1540.83056862576,28.3239360216307,28.3049832724443,0.502393649778615,0.116085588766763
"2790",2817,5,"HEIGHT ADIPOSITY THIGH FOREARM WRIST",0.521604808371043,0.511596540763742,0.471354934891308,194.650895168446,1516.33218921952,815.56224073225,1540.84099669334,28.3251416143035,28.3061880584038,0.502415033886478,0.116090529885649
"3073",2818,5,"ADIPOSITY NECK HIP BICEPS WRIST",0.521580674417428,0.5115719019157,0.479923233974237,194.672469187266,1516.34454860273,815.574203941963,1540.85335607654,28.3265705535274,28.3076160414638,0.502440379586718,0.116096386389879
"2796",2819,5,"HEIGHT ADIPOSITY KNEE FOREARM WRIST",0.521552473313205,0.511543110830218,0.470756328252362,194.697678946219,1516.35899004883,815.588182496235,1540.86779752264,28.3282403033174,28.3092846739532,0.502469996645964,0.116103229855679
"3074",2820,5,"ADIPOSITY NECK HIP FOREARM WRIST",0.521420335848135,0.511408208983033,0.470969401194712,194.815800336675,1516.42664471832,815.653668932448,1540.93545219214,28.3360639864902,28.3171031219671,0.502608768628109,0.116135295203756
"3118",2821,5,"ADIPOSITY CHEST HIP THIGH BICEPS",0.521356635092599,0.511343175575708,0.479363453897204,194.87274423077,1516.45925297085,815.685232316228,1540.96806044467,28.3398356233148,28.3208722350293,0.50267566774794,0.11615075324889
"3122",2822,5,"ADIPOSITY CHEST HIP KNEE BICEPS",0.521227298300702,0.511211132993185,0.479633011826792,194.988362020834,1516.52544679256,815.74930544041,1541.03425426638,28.3474934823622,28.3285249698778,0.502811498437338,0.116182138967158
"2934",2823,5,"HEIGHT CHEST KNEE BICEPS FOREARM",0.521166010437034,0.511148562956638,0.494629989139347,195.043148963134,1516.55680732243,815.779661417764,1541.06561479624,28.3511222550756,28.3321513144252,0.502875863515918,0.11619701148405
"3206",2824,5,"ADIPOSITY THIGH KNEE ANKLE BICEPS",0.52115825143111,0.511140641628413,0.474548269708764,195.050084956403,1516.56077726001,815.783504196421,1541.06958473382,28.351581655474,28.3326104074192,0.502884012095362,0.11619889433556
"2779",2825,5,"HEIGHT ADIPOSITY HIP BICEPS WRIST",0.521007474905239,0.510986710781918,0.479171447033809,195.184868326695,1516.63791012142,815.858166797473,1541.14671759523,28.3605089325916,28.3415317109163,0.503042358990732,0.116235482760965
"3132",2826,5,"ADIPOSITY CHEST THIGH KNEE BICEPS",0.520799911449489,0.510774804994458,0.481808966013904,195.370415128186,1516.74405380637,815.960912179249,1541.25286128019,28.3727984881326,28.3538130429935,0.503260344042586,0.116285851477006
"3196",2827,5,"ADIPOSITY HIP KNEE ANKLE BICEPS",0.520786432764955,0.510761044329076,0.470535157498719,195.382464102774,1516.7509449388,815.967582727128,1541.25975241262,28.3735965430773,28.3546105639257,0.503274499481156,0.116289122303422
"1603",2828,5,"AGE WEIGHT NECK ANKLE WRIST",0.52077462500559,0.510748989545456,0.483649798537267,195.393019390433,1516.75698163226,815.973426190799,1541.26578910607,28.37429566477,28.3553092178064,0.503286900098732,0.116291987652124
"2216",2829,5,"WEIGHT HEIGHT ADIPOSITY THIGH KNEE",0.520755969570838,0.510729943829642,0.480264979189296,195.409696007404,1516.76651888298,815.982658169753,1541.27532635679,28.3754002281948,28.3564130421208,0.503306492208032,0.116296514702863
"2459",2830,5,"WEIGHT ADIPOSITY THIGH BICEPS WRIST",0.520595593757228,0.510566212873488,0.478764141875755,195.553060450555,1516.84849278123,816.062008626072,1541.35730025504,28.3848958663439,28.365902326335,0.503474920363748,0.11633543255469
"2791",2831,5,"HEIGHT ADIPOSITY KNEE ANKLE BICEPS",0.520536031566623,0.51050540461195,0.471438172151188,195.606304765247,1516.87893019496,816.091472125829,1541.38773766877,28.3884224642556,28.3694265644501,0.503537473124593,0.116349886308385
"1685",2832,5,"AGE WEIGHT KNEE BICEPS WRIST",0.520518923148179,0.510487938276802,0.484604038558712,195.621598460899,1516.88767222359,816.099934452093,1541.3964796974,28.3894354309068,28.3704388532823,0.503555440543126,0.116354037949951
"3216",2833,5,"ADIPOSITY KNEE ANKLE BICEPS FOREARM",0.520480250572644,0.51044845665157,0.46374881234904,195.656168962099,1516.9074319167,816.119061961847,1541.41623939051,28.3917251825552,28.3727270727606,0.503596054837934,0.116363422491987
"3194",2834,5,"ADIPOSITY HIP THIGH BICEPS WRIST",0.520370563055071,0.510336474416055,0.476745166354775,195.754221714091,1516.96346791674,816.173305400607,1541.47227539055,28.3982196342615,28.3792171787533,0.503711249678566,0.116390039987856
"2451",2835,5,"WEIGHT ADIPOSITY THIGH KNEE ANKLE",0.52036199408392,0.510327726177725,0.474376383398039,195.76188175802,1516.9678450025,816.17754248015,1541.47665247631,28.3987269916213,28.3797241966187,0.503720248890946,0.116392119390866
"2440",2836,5,"WEIGHT ADIPOSITY HIP THIGH WRIST",0.520260158365956,0.510223760005411,0.476562923255455,195.852915565862,1517.01985735834,816.227891319387,1541.52866483215,28.4047565487389,28.3857497191034,0.503827197699352,0.116416831517298
"2800",2837,5,"HEIGHT ADIPOSITY BICEPS FOREARM WRIST",0.520239010704418,0.510202169924176,0.470094299002536,195.871820054338,1517.03065709276,816.238345681678,1541.53946456657,28.4060086735895,28.3870010061041,0.503849407168163,0.116421963348212
"2211",2838,5,"WEIGHT HEIGHT ADIPOSITY HIP KNEE",0.520221806001139,0.510184605289866,0.476005011837023,195.887199821709,1517.03944287739,816.246850509017,1541.5482503512,28.4070273411375,28.3880189920183,0.503867475705917,0.116426138354891
"3195",2839,5,"ADIPOSITY HIP THIGH FOREARM WRIST",0.520188710990722,0.510150817915214,0.468474684263163,195.916784380831,1517.05634234888,816.263209582297,1541.56514982269,28.40898685259,28.3899771922784,0.503902232390497,0.116434169408219
"2460",2840,5,"WEIGHT ADIPOSITY THIGH FOREARM WRIST",0.520135668691792,0.510096665944759,0.467672050602657,195.964200381276,1517.08342517349,816.289426438094,1541.5922326473,28.4121274164063,28.39311565461,0.503957937901088,0.116447041002033
"2292",2841,5,"WEIGHT HEIGHT CHEST BICEPS FOREARM",0.520122458305486,0.510083179190538,0.468106779421463,195.976009516544,1517.09016978834,816.295955407417,1541.59897726215,28.4129095857705,28.3938973005915,0.503971811570389,0.116450246721432
"2462",2842,5,"WEIGHT ADIPOSITY KNEE ANKLE FOREARM",0.520083202617045,0.510043102253385,0.460323314190685,196.011101278743,1517.11021083939,816.315355715257,1541.6190183132,28.4152338627568,28.3962200223053,0.504013038255739,0.116459772765489
"3215",2843,5,"ADIPOSITY THIGH BICEPS FOREARM WRIST",0.520079066661154,0.51003887977122,0.473434574877072,196.014798525852,1517.1123222571,816.317399630244,1541.62112973091,28.415478747192,28.3964647428779,0.504017381874687,0.116460776423802
"2228",2844,5,"WEIGHT HEIGHT ADIPOSITY BICEPS FOREARM",0.520074376751227,0.510034091746023,0.467100667247784,196.018990968029,1517.11471644797,816.319717278625,1541.62352392178,28.4157564305073,28.3967422403836,0.504022307261263,0.116461914508252
"1752",2845,5,"AGE HEIGHT NECK HIP KNEE",0.520005405720884,0.509963677807095,0.480137025371334,196.080646108764,1517.14992333737,816.353798672669,1541.65873081118,28.4198401132783,28.4008231905888,0.504094741272209,0.116478651473003
"2038",2846,5,"AGE NECK HIP BICEPS WRIST",0.519947614771542,0.509904677842077,0.482177007607502,196.132307061155,1517.17941935768,816.382351866715,1541.6882268315,28.4232618383557,28.4042426260446,0.504155433859175,0.11649267540562
"2165",2847,5,"AGE HIP KNEE BICEPS WRIST",0.519608185471315,0.509558147510464,0.483228529666606,196.435732443827,1517.35258960961,816.549988721779,1541.86139708342,28.4433589947762,28.4243263346038,0.504511905634728,0.116575043556495
"1683",2848,5,"AGE WEIGHT KNEE ANKLE WRIST",0.519595427627111,0.509545122765754,0.480832578674054,196.447137039002,1517.3590960284,816.556287301208,1541.86790350221,28.4441143697258,28.4250812040999,0.504525304040147,0.116578139459046
"2780",2849,5,"HEIGHT ADIPOSITY HIP FOREARM WRIST",0.519548738870976,0.509497457257398,0.468060247528417,196.488873429135,1517.38290552169,816.579336269446,1541.8917129955,28.4468787487423,28.4278437333529,0.504574337001611,0.116589469260294
"2441",2850,5,"WEIGHT ADIPOSITY HIP KNEE ANKLE",0.519535945447537,0.509484396189117,0.470402418525135,196.500309829588,1517.38942927814,816.58565165421,1541.89823675195,28.447636230291,28.4286007080385,0.50458777277267,0.116592573796736
"2470",2851,5,"WEIGHT ADIPOSITY BICEPS FOREARM WRIST",0.519506646577331,0.509454484371835,0.467918425574355,196.52650091238,1517.40436901042,816.600114222217,1541.91317648423,28.4493709773417,28.4303342942962,0.504618542715858,0.116599683653664
"2449",2852,5,"WEIGHT ADIPOSITY HIP BICEPS WRIST",0.519457298072265,0.509404103471267,0.476980495769304,196.570614926767,1517.42953015538,816.62447179319,1541.93833762919,28.452292836547,28.4332541983613,0.504670368970131,0.116611658887116
"3207",2853,5,"ADIPOSITY THIGH KNEE ANKLE FOREARM",0.519434422054442,0.509380748875665,0.462698557321299,196.591064441459,1517.44119299189,816.635762175866,1541.9500004657,28.4536472950694,28.434607750558,0.504694393574623,0.116617210132357
